
"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Nicaragua","NIC","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.963","7.844","7.864","7.669","7.375","7.035","7.002","7.106","7.067","7.055","7.086","7.399","7.477","5.607","5.156","5.491","4.808","5.776","7.633","7.33","6.191","4.853","5.164","3.846","4.238","3.666","3.181","5.162","5.45","6.242","6.109","4.904","4.711",
"Netherlands","NLD","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.569","4.035","5.323","6.533","6.091","5.198","4.318","3.353","2.69","2.164","1.813","2.295","3.433","4.329","5.036","4.065","3.287","2.974","3.868","4.516","4.601","5.469","7.192","7.134","6.527","5.572","4.476","3.721","3.401","3.701","3.949","3.265","3.401",
"Norway","NOR","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.758","6.594","6.632","5.889","6.289","4.773","4.394","3.487","3.258","3.617","3.848","3.957","4.457","4.555","4.549","3.448","2.556","2.717","3.554","4.039","3.417","3.56","3.595","3.707","4.56","5.362","4.583","4.032","3.95","4.682","4.558","3.373","3.675",
"Nepal","NPL","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.975","9.98","9.988","9.975","9.983","9.977","10.011","10.02","10.033","10.026","10.017","10.053","10.069","10.066","10.03","10.022","10.02","9.986","9.963","9.936","9.944","9.924","9.913","9.869","9.856","9.864","9.826","9.786","9.729","12.347","11.466","9.972","9.736",
"Nauru","NRU","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.267","11.393","10.458","8.782","6.44","6.324","6.853","7.804","7.297","6.256","5.476","5.125","4.434","3.565","3.514","3.562","3.396","4.082","6.101","6.225","6.251","6.516","5.307","4.794","4.974","4.812","4.285","4.191","3.828","4.249","3.675","3.083","3.533",
"OECD members","OED","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.25734125777583","6.79296963498953","7.30786065998101","7.32678404145634","7.02567815824298","6.98651312555938","6.61729094314302","6.64657574273221","6.66623450916531","6.22385785779117","6.23254137430256","6.83973453394277","6.99454002694724","6.83903255280981","6.47671120644079","5.99882332941791","5.59178001409726","6.0362097411272","8.56507762141802","8.62271637703811","8.02026104510895","7.92608571873582","7.86009102034063","7.24289418825467","6.70509416932916","6.27280368420565","5.70182472036493","5.28547721160345","5.25567457361221","6.92849377550729","6.01054067064544","4.78781385391335","4.69134245098323",
"Oman","OMN","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.453","3.574","3.442","3.498","3.567","3.627","3.548","3.59","3.644","3.611","3.542","3.56","3.807","3.901","3.793","3.562","3.479","3.336","3.06","2.907","2.847","2.605","2.337","2.137","1.965","1.738","1.307","0.867","0.997","1.524","1.147","0.826","0.78",
"Other small states","OSS","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.70356873189914","7.24278027064069","7.81533877060706","7.91998813307877","8.37305194453666","8.33285065934117","8.42053427640275","8.31056558913866","8.82438171053208","8.94087375074999","8.69402914980639","8.35703521487285","8.55330885332578","8.45847554731687","8.14850461843363","7.41327356745421","6.98749025066075","6.72687714281495","8.47059777823399","8.64688409568353","8.14236562485044","8.28234899396543","8.43850143604669","8.2214551809466","7.73122535737086","7.42190658589258","7.07531596372052","6.76937494027054","6.3934241040558","8.11139151016725","7.80864691465305","7.28046991484666","7.18019419683699",
"Pakistan","PAK","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.628","0.625","0.632","0.636","0.635","0.634","0.642","0.648","0.651","0.647","0.645","0.647","0.647","0.643","0.638","0.64","0.433","0.397","0.58","0.657","0.83","3.638","2.825","1.775","2.814","2.162","3.068","3.957","4.412","5.782","5.485","4.898","4.867",
"Panama","PAN","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.158","5.033","5.087","5.164","5.268","5.267","5.161","5.065","5.036","5.086","5.197","5.202","5.157","4.998","4.857","4.722","4.65","4.648","4.745","4.807","3.707","3.119","2.999","3.632","3.718","4.028","4.369","4.207","5.139","10.659","10.167","7.111","5.365",
"Peru","PER","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.922","5.07","4.777","4.452","4.677","4.907","4.725","5.081","4.982","4.923","5.033","4.783","4.216","4.277","4.741","3.608","3.652","3.541","3.765","3.122","3.189","2.834","3.256","3.044","3.211","3.545","3.505","3.165","3.076","7.326","4.712","3.289","4.142",
"Philippines","PHL","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.565","3.673","3.688","3.591","3.509","3.439","3.421","3.511","3.555","3.567","3.498","3.417","3.331","3.349","3.542","3.877","3.256","3.541","3.684","3.487","3.439","3.356","3.287","3.519","2.969","2.598","2.46","2.127","2.049","2.397","3.126","2.423","2.049",
"Palau","PLW","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.759","3.505","3.196","3.24","3.484","3.643","3.806","3.813","3.913","3.886","3.727","3.666","3.496","3.359","3.173","3.04","2.886","2.884","2.779","2.664","3.689","3.644","3.666","3.392","3.288","3.189","3.254","3.275","3.21","3.464","3.486","3.144","3.099",
"Poland","POL","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.393","12.402","12.963","13.443","12.47","11.289","9.273","8.363","11.549","14.596","16.966","19.233","18.899","18.496","16.596","12.959","9.001","6.439","7.764","9.323","9.008","9.418","9.685","8.497","7.331","6.108","4.871","3.845","3.017","3.059","3.343","2.845","2.916",
"Pre-demographic dividend","PRE","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.4770701423771","5.53745204954004","5.60528734803153","5.56783953009232","5.45255395233131","5.33936653839767","5.2458750790051","5.22524913942041","5.27176087000192","5.32062261008867","5.31531712888447","5.24391312542233","5.17225898484447","5.08011768466323","5.02789749235908","4.96179013724184","4.92329295137199","4.91021245573542","4.84616432031666","4.9991813143099","5.04007802493404","4.97274790754778","4.83948911375065","4.84838294528001","4.94761839212207","5.04260548773429","5.35290966722792","5.34531866309965","5.41436736116009","5.83273011982851","5.49943916065247","4.80830245944733","4.8396813230383",
"Puerto Rico","PRI","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.974","19.059","19.185","16.625","15.935","14.913","14.837","14.388","13.421","11.854","12.906","13.075","12.578","11.489","12.243","11.349","11.961","12.834","16.912","18.726","18.006","16.316","16.167","15.8","13.724","13.485","12.329","10.494","9.454","10.195","8.933","6.815","6.771",
"Korea, Dem. People's Rep.","PRK","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.157","2.197","2.295","2.391","2.412","2.463","2.554","2.769","2.96","2.943","2.937","2.915","2.906","2.838","2.786","2.786","2.764","2.743","2.757","2.693","2.755","2.826","2.821","2.79","2.777","2.784","2.674","2.644","2.705","2.918","3.014","2.824","2.865",
"Portugal","PRT","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.608","3.375","4.529","5.86","6.48","6.363","5.811","3.802","4.178","3.039","2.891","3.812","5.163","5.576","6.653","6.534","6.596","6.475","8.828","9.756","12.347","15.558","16.017","13.49","12.16","10.974","8.409","6.565","5.798","6.542","6.259","5.544","6.128",
"Paraguay","PRY","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.338","5.812","5.5","4.847","3.167","7.853","4.49","4.019","4.876","6.815","5.594","7.929","5.872","5.279","3.883","4.418","3.456","3.427","4.677","3.617","3.514","3.105","3.976","3.846","4.293","4.265","5.006","5.292","5.37","5.875","5.7","5.674","4.664",
"West Bank and Gaza","PSE","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.009","10.749","10.858","10.618","10.828","10.948","10.976","10.895","10.813","11.101","23.325","29.878","24.526","24.932","20.686","20.306","19.187","23.7","20.53","21.384","16.46","17.549","18.126","19.141","20.088","20.448","21.374","22.267","21.194","22.338","22.224","20.187","",
"Pacific island small states","PSS","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.40420026627292","3.41205357080004","3.47167762678864","3.45227366189663","3.51917064465124","3.54991043387851","3.67660469317228","3.77107577088652","3.80778498002296","3.905090530376","4.00042201163863","4.08235516958151","3.98205681018545","3.84267518281859","3.33839774438335","3.36554301469743","3.43226280796206","3.45329393679927","3.50505762877793","3.44369878322883","3.42112836934879","3.4615089790422","3.29345291482387","3.22495334406495","3.11970518070211","3.02983380819351","2.98429083317309","2.98164519684042","3.0013310782709","3.1457384135097","3.18908385966709","3.2789273981259","3.18793083551595",
"Post-demographic dividend","PST","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.90412296884745","6.59730591872223","7.24643637632028","7.18077886692151","6.95503574338053","7.16755646157285","6.94468880953552","6.97222287965533","6.7218535677671","6.14531821491342","6.12706124392904","6.57830875223336","6.73553455134563","6.48566563423356","6.15835949181589","5.73473523171873","5.35310418542923","5.8161868242062","8.43171532744756","8.64049457341912","8.15612622356484","8.14367350900649","8.08172790255322","7.47961050001919","6.89773212945392","6.41957214356595","5.8195296821393","5.26593616647162","4.89751677648039","6.57689540687922","5.72938389893465","4.40668746355333","4.42651382913608",
"French Polynesia","PYF","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.656","10.777","10.821","11.007","10.959","10.926","10.857","10.767","10.663","10.532","10.591","10.615","10.72","10.744","10.836","10.955","11.004","11.016","11.207","11.366","11.483","11.357","11.246","11.109","11.003","10.927","10.788","10.785","10.766","12.113","11.733","11.128","10.952",
"Qatar","QAT","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.32","0.319","0.316","0.314","0.312","0.31","0.315","0.317","0.318","0.319","0.318","0.317","0.315","0.314","0.32","0.346","0.223","0.139","0.13","0.142","0.165","0.135","0.084","0.07","0.061","0.061","0.061","0.051","0.045","0.068","0.08","0.078","0.077",
"Romania","ROU","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.597","8.614","8.164","7.671","7.506","6.249","5.185","5.769","6.863","7.493","7.051","8.553","7.43","9.029","7.787","8.225","7.235","6.688","7.677","7.569","7.744","7.358","7.713","7.353","7.541","6.595","5.61","4.72","4.316","5.294","5.982","6.035","5.95",
"Russian Federation","RUS","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.146","5.194","5.938","8.294","9.676","9.997","12.138","13.541","13.167","10.781","9.336","8.139","8.458","8","7.308","7.415","6.353","6.456","8.908","7.878","6.965","5.785","5.763","5.48","5.817","5.757","5.363","4.911","4.653","5.642","4.644","3.777","3.311",
"Rwanda","RWA","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.679","11.49","11.526","11.615","11.394","11.009","10.639","10.767","11.036","11.129","11.149","10.883","11.069","11.095","11.212","10.986","10.978","10.92","11.01","11.016","11.114","11.035","11.114","11.168","11.158","11.114","11.182","10.233","10.51","10.871","14.302","13.71","13.567",
"South Asia","SAS","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.91003400383323","5.91764914580973","5.93429578413423","5.90900252893662","6.02465891774777","6.13181106729207","6.27517390292836","6.4103239842545","6.54339233336453","6.66983764431638","6.81373006543512","6.98822429966018","7.10237811147233","7.1626515085876","7.20931353906709","7.08801156028824","7.06033981557635","7.07435209423661","7.09772127709228","6.92717586224279","6.87231814567284","7.1244220177085","6.99693415293138","6.81878142071396","6.86008055264885","6.73095589835681","6.79659043467276","6.84991910153377","6.16545091714456","7.64430143819767","6.45743902830025","4.99680108105235","4.45719082867045",
"Saudi Arabia","SAU","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.558","7.461","7.259","6.971","6.415","5.692","5.034","4.339","3.762","3.873","3.965","4.349","4.506","4.631","4.73","4.809","4.303","3.628","3.624","3.502","3.357","2.922","2.855","2.92","2.488","2.545","3.27","3.275","2.513","4.167","3.501","2.688","2.489",
"Sudan","SDN","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.231","13.249","13.046","13.103","13.062","12.986","12.691","12.706","12.742","12.934","12.892","12.84","12.837","12.854","12.854","12.846","12.833","12.861","8.956","10.53","12.194","11.942","11.495","10.903","10.178","9.704","9.296","8.895","8.505","8.868","8.294","5.36","8.392",
"Senegal","SEN","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.745","2.804","2.756","2.816","2.723","2.709","2.643","2.633","2.546","2.529","2.56","2.687","2.652","2.648","2.563","2.632","2.672","2.687","2.679","2.669","2.722","3.701","4.745","5.541","6.398","4.25","4.387","3.069","2.75","3.33","3.277","2.844","2.804",
"Singapore","SGP","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.176","3.034","2.867","2.777","3.208","3.382","2.434","3.233","4.63","3.853","3.678","5.564","5.752","5.59","5.274","4.152","3.615","3.644","5.401","3.917","3.588","3.366","3.48","3.478","3.656","3.787","4.032","3.449","2.935","3.889","4.356","3.411","3.3",
"Solomon Islands","SLB","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2","2.072","2.046","2.017","2.054","2.09","2.232","2.386","2.425","2.695","2.906","2.968","2.528","2.249","2.093","2.135","2.205","2.23","2.257","1.784","1.395","1.023","0.667","0.702","0.708","0.709","0.7","0.696","0.719","0.851","0.852","1.533","1.499",
"Sierra Leone","SLE","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.004","5.249","5.277","5.336","5.199","5.196","5.25","5.132","5.185","5.036","5.138","4.803","4.774","4.574","4.911","5.068","5.147","5.231","5.343","5.459","5.551","5.491","5.402","5.514","5.57","5.32","4.874","4.168","4.187","4.607","4.625","4.156","4.129",
"El Salvador","SLV","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.123","8.322","11.76","8.44","8.684","8.377","9.531","7.938","8.877","9.058","8.107","8.019","9.191","8.76","8.852","8.411","8.251","7.437","9.009","5.412","4.918","4.228","3.957","4.882","4.369","4.824","4.652","4.186","4.02","4.718","4.023","2.788","2.546",
"San Marino","SMR","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.365","16.554","16.528","16.96","16.795","16.746","16.45","16.396","16.42","16.284","16.394","16.414","16.439","16.382","16.408","16.441","16.39","16.437","16.479","16.516","16.557","16.6","16.515","16.371","16.004","15.93","16.073","16.275","16.306","16.849","17.005","16.544","16.451",
"Serbia","SRB","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.259","11.343","11.435","11.397","11.305","11.32","12.11","11.818","11.728","10.85","11.093","12.32","14.328","15.086","16.735","17.896","15.746","11.86","14.757","18.409","22.397","23.253","20.847","18.32","16.797","14.583","12.833","11.954","9.841","8.685","9.286","8.439","8.438",
"Sub-Saharan Africa (excluding high income)","SSA","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.32625039662787","6.40336760187873","6.42276447838474","6.34151187931506","6.18145704546305","6.08161989733881","6.03248519910347","6.03297675291195","6.11507898747686","6.12474942213909","6.03261610135423","5.89692382474589","5.77809956985369","5.62508426826646","5.51268763593247","5.39463466995748","5.35115583830923","5.34779876081984","5.40965417384621","5.6109859659462","5.50851262676547","5.43658832676256","5.29194450641681","5.36568763954722","5.53126905410889","5.60108285714159","5.69642458780249","5.66248246583326","5.77871375227806","6.08795722320518","6.01822014806283","5.30916123485195","5.25206823969833",
"South Sudan","SSD","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.154","11.212","11.052","11.166","11.18","11.161","10.87","10.898","10.945","11.151","11.117","11.071","11.074","11.098","11.102","11.096","11.084","11.113","11.273","11.303","11.427","11.688","11.52","11.408","11.304","11.795","11.983","11.828","11.565","13.154","12.808","11.301","11.184",
"Sub-Saharan Africa","SSF","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.32625039662787","6.40336760187873","6.42276447838474","6.34151187931506","6.18145704546305","6.08161989733881","6.03248519910347","6.03297675291195","6.11507898747686","6.12474942213909","6.03261610135423","5.89692382474589","5.77809956985369","5.62508426826646","5.51268763593247","5.39463466995748","5.35115583830923","5.34779876081984","5.40965417384621","5.6109859659462","5.50851262676547","5.43658832676256","5.29194450641681","5.36568763954722","5.53126905410889","5.60108285714159","5.69642458780249","5.66248246583326","5.77871375227806","6.08795722320518","6.01822014806283","5.30916123485195","5.25206823969833",
"Small states","SST","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.32376083641356","7.76290335772004","8.11440301204408","8.13390631059553","8.25622144258802","8.1542021686383","8.20975342995703","8.0396482968335","8.42770374104339","8.44904790930203","8.28374025911286","8.1291994606575","8.26973563336582","8.11514668006448","7.76248806856875","7.10492595149447","6.73807240534353","6.57116546370836","8.13255427243546","8.25425103732042","7.89336160935739","8.05613822465113","8.22097669147434","7.95295732678315","7.54940193961378","7.2780376564548","6.9549091233849","6.78936573786191","6.48973143085972","8.10513100910423","7.75679195307639","7.13748491525291","6.94977844200046",
"Sao Tome and Principe","STP","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.641","12.776","12.622","12.581","12.522","12.511","12.576","12.556","12.512","12.546","10.164","12.834","10.942","11.596","11.406","11.706","11.317","10.949","10.836","10.313","9.993","9.57","9.663","9.598","9.581","9.612","9.719","9.754","9.827","10.759","10.673","9.875","9.932",
"Suriname","SUR","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.757","13.936","11.799","11.452","7.065","7.824","7.573","7.178","9.9","9.325","8.591","7.816","7.068","6.341","6.041","5.776","5.55","5.259","4.992","3.649","4.293","5.184","3.659","3.579","4.379","5.706","5.675","5.507","5.397","6.36","6.203","5.884","5.474",
"Slovak Republic","SVK","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.482","12.532","12.523","13.295","12.558","10.236","11.112","12.022","16.009","18.666","19.615","18.517","17.362","17.366","15.479","12.3","9.935","8.364","11.381","14.216","13.614","13.516","13.99","10.381","10.337","8.772","7.917","6.138","5.599","6.403","6.678","5.929","5.74",
"Slovenia","SVN","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.069","9.238","10.335","9.362","7.415","7.135","6.393","7.324","7.202","6.796","5.404","5.628","6.027","5.684","6.067","4.895","3.969","3.995","5.912","7.43","8.174","8.401","9.437","8.944","8.068","7.498","5.783","4.613","4.015","4.413","4.258","3.754","3.603",
"Sweden","SWE","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.513","6.734","10.867","10.887","9.835","10.434","10.97","9.75","8.286","5.892","5.033","5.278","6.054","7.158","7.588","6.895","5.885","5.937","8.657","8.689","7.841","8.214","8.2","8.188","7.56","7.356","6.969","6.482","6.722","8.296","8.426","6.933","7.358",
"Eswatini","SWZ","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.397","19.772","20.495","20.476","20.414","20.123","19.822","20.482","21.096","21.737","22.398","22.932","23.436","23.917","24.443","24.943","25.51","25.237","24.923","24.412","23.795","23.062","22.504","22.005","21.579","21.122","23.278","25.475","27.585","32.915","34.435","36.315","36.098",
"Sint Maarten (Dutch part)","SXM","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Syrian Arab Republic","SYR","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.098","6.247","7.632","6.425","5.426","5.55","5.724","5.875","5.931","6.949","8.169","7.931","7.706","6.78","5.935","5.155","5.172","8.436","5.625","6.224","6.004","11.339","11.943","12.169","11.707","11.306","11.112","10.996","10.844","12.509","12.167","11.155","10.897",
"Turks and Caicos Islands","TCA","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.004","0.987","1.049","1.053","1.101","1.013","1.048","1.028","1.054","1.101","1.086","1.046","0.98","0.902","0.883","0.937","1.083","1.176","1.164","1.115","1.142","1.125","1.181","1.151","1.199","1.29","1.375","1.391","1.321","2.15","1.837","1.34","1.312",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.56318473449444","2.55696529747635","2.82551922516465","3.12128472683324","3.20662799282165","3.32275038459361","3.42591507280992","3.6154923759722","3.72125005513174","3.67185139661863","4.07332771062167","4.45313146052864","4.69312437072342","4.67728152931966","4.76012730145127","4.66972380189555","4.6228010250871","4.77833109678823","4.77963746963654","4.47876327986843","4.45281090093187","4.39299447931613","4.41757653737702","4.42323117758777","4.49292404506372","4.42217806169136","4.27665202383937","4.15379356406478","4.25368312848788","4.75889788974751","4.5238739860849","4.62491598939746","4.35962150169656",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.010451329921","6.47311855460001","7.04027973033896","8.33563170104431","9.28195773200316","9.80593397439212","10.2919674579194","11.1677274191126","11.6702771379954","10.8600441340407","10.7213304176208","10.6721181795153","10.4388325480199","10.178446851469","9.4251994193976","8.88533897938924","7.87080418585406","7.5462075621455","9.54170248375316","8.97014700769813","8.32684153866095","7.81431964234209","7.83980673560608","7.85347127938217","7.73870908881304","7.5966729721081","7.19436878974067","6.66638609462854","6.6871656230102","7.17905723664738","6.60125879134694","5.40539583662471","5.04195048391444",
"Togo","TGO","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.093","4.247","4.549","4.241","4.029","3.644","3.657","3.819","3.93","4.207","4.155","4.136","4.007","4.044","4.207","4.291","3.941","3.449","3.067","2.641","2.288","2.373","2.469","2.57","2.677","3.644","4.641","3.475","2.294","2.51","2.587","2.293","2.273",
